"ProlificID","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","Condition","user_agent","success","emotion","key_press","value","videoStim","blockNum","image","Counterbalance","trialNum","Left_option","Right_option","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","sexual_Orientation","Age","technical_Issues","technical_Issues_text","comments","duration_ms","alert_before","angry_before","bored_before","embarrassed_before","enthusiastic_before","happy_before","hungry_before","interested_before","sad_before","sex_arousal_before","tired_before","alert_after","angry_after","bored_after","embarrassed_after","enthusiastic_after","happy_after","hungry_after","interested_after","sad_after","sex_arousal_after","tired_after","choiceOrig","choice","Character_num","MorphLevel","MorphLevel_C","duration_ms_Z","rt_Z","choice_num","longString","alert_diff","angry_diff","bored_diff","embarrassed_diff","enthusiastic_diff","happy_diff","hungry_diff","interested_diff","sad_diff","sex_arousal_diff","tired_diff","sex_arousal_diff_Z"
"56c9e4d9b30699000bd974a5",744,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/150_H_0.4.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",125,372795,"0.0-12.0-2.3-2.47",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/150_H_0.4.jpg","posLeft",3,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","150",0.4,-0.0999599733155437,-0.52155878193489,-0.186786078544479,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",779,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/010_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",123,370263,"0.0-12.0-2.3-2.46",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/010_H_0.8.jpg","posLeft",2,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","010",0.8,0.300040026684456,-0.52155878193489,-0.176258321854235,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",1383,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/171_H_0.0.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",137,391622,"0.0-12.0-2.3-2.53",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/171_H_0.0.jpg","posLeft",9,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","171",0,-0.499959973315544,-0.52155878193489,0.00542067931455516,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",6743,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/054_H_0.0.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",139,400150,"0.0-12.0-2.3-2.54",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/054_H_0.0.jpg","posLeft",10,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","054",0,-0.499959973315544,-0.52155878193489,1.61767141816342,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",721,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/177_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",141,402653,"0.0-12.0-2.3-2.55",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/177_H_0.8.jpg","posLeft",11,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","177",0.8,0.300040026684456,-0.52155878193489,-0.193704318655211,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",950,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/090_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",143,405398,"0.0-12.0-2.3-2.56",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/090_H_0.8.jpg","posLeft",12,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","090",0.8,0.300040026684456,-0.52155878193489,-0.124822710596183,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",1103,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/106_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",145,408289,"0.0-12.0-2.3-2.57",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/106_H_0.2.jpg","posLeft",13,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","106",0.2,-0.299959973315544,-0.52155878193489,-0.0788013742074004,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",897,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/152_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",147,410973,"0.0-12.0-2.3-2.58",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/152_H_0.8.jpg","posLeft",14,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","152",0.8,0.300040026684456,-0.52155878193489,-0.140764742155696,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",1081,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/177_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",149,413843,"0.0-12.0-2.3-2.59",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/177_H_0.2.jpg","posLeft",15,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","177",0.2,-0.299959973315544,-0.52155878193489,-0.0854188212698398,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",836,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/010_H_0.6.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",127,375419,"0.0-12.0-2.3-2.48",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/010_H_0.6.jpg","posLeft",4,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","010",0.6,0.100040026684456,-0.52155878193489,-0.159113118101551,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",2938,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/090_H_0.6.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",129,380137,"0.0-12.0-2.3-2.49",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/090_H_0.6.jpg","posLeft",5,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","090",0.6,0.100040026684456,-0.52155878193489,0.473153869409701,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",1071,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/090_H_0.4.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",131,382985,"0.0-12.0-2.3-2.50",NA,"trial",1,NA,NA,NA,"76",NA,NA,4,"stim/positive/090_H_0.4.jpg","posLeft",6,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"L","Neutral","090",0.4,-0.0999599733155437,-0.52155878193489,-0.0884267517527668,0,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",824,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/177_H_1.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",133,385599,"0.0-12.0-2.3-2.51",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/177_H_1.jpg","posLeft",7,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","177",1,0.500040026684456,-0.52155878193489,-0.162722634681063,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",1066,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/162_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",135,388458,"0.0-12.0-2.3-2.52",NA,"trial",1,NA,NA,NA,"68",NA,NA,4,"stim/positive/162_H_0.8.jpg","posLeft",8,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","162",0.8,0.300040026684456,-0.52155878193489,-0.0899307169942303,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
"56c9e4d9b30699000bd974a5",708,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Positive</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Neutral</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/152_H_1.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",96,299483,"0.0-12.0-2.2-2.34",NA,"trial",1,NA,NA,NA,"68",NA,NA,3,"stim/positive/152_H_1.jpg","posLeft",5,"Positive","Neutral","To recognize emotional expressions",NA,"yes","Right handed","Male","Heterosexual or straight",39,"No",NA,NA,524976,9,4,3,2,7,3,4,8,5,3,3,9,6,2,2,7,5,5,9,4,5,3,"D","Positive","152",1,0.500040026684456,-0.52155878193489,-0.197614628283016,1,0.05,0,2,-1,0,0,2,1,1,-1,2,0,-0.0374257388718748
