"ProlificID","item","condBetween","conditionFemales","conditionMales","Progress","duration.seconds","Consent","Catch","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","conditionFemales_Cl","conditionMales_Cl","RMET_mean_all","Sex_clip_name","Neutral_clip_name","condition","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z","origAnswer","RT_Answer","correctAnswer","itemTrial","withinCondition","distanceClip","sex_arousal_combined","RT_Answer_z","RT_clean","correctAnswer_cl","RT_clean_forAnalysis"
"54ad30a4fdf99b6f3e1e2b6b","RMTE1","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"playful",3.272,1,13,"Neutral_clip",3,4,-0.615007658488753,3.272,1,3.272
"54ad30a4fdf99b6f3e1e2b6b","RMTE10","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"cautious",5.847,1,19,"Neutral_clip",9,4,-0.265718258101473,5.847,1,5.847
"54ad30a4fdf99b6f3e1e2b6b","RMTE11","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"regretful",9.012,1,2,"Sex_clip",2,7,0.163602500044447,9.012,1,9.012
"54ad30a4fdf99b6f3e1e2b6b","RMTE12","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"sceptical",4.707,1,4,"Sex_clip",4,7,-0.420355118855453,4.707,1,4.707
"54ad30a4fdf99b6f3e1e2b6b","RMTE13","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"shy",6.909,0,6,"Sex_clip",6,7,-0.121661814135922,6.909,0,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE14","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"irritated",5.046,0,18,"Neutral_clip",8,4,-0.374370999736506,5.046,0,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE15","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE16","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"sympathetic",2.534,0,16,"Neutral_clip",6,4,-0.715114678871593,2.534,0,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE17","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE18","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE19","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE2","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"upset",2.868,1,12,"Neutral_clip",2,4,-0.669808791598059,2.868,1,2.868
"54ad30a4fdf99b6f3e1e2b6b","RMTE20","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"friendly",4.664,1,3,"Sex_clip",3,7,-0.426187912725998,4.664,1,4.664
"54ad30a4fdf99b6f3e1e2b6b","RMTE21","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE22","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE23","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"curious",3.295,0,8,"Sex_clip",8,7,-0.611887791999857,3.295,0,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE24","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"pensive",3.76,1,9,"Sex_clip",9,7,-0.548812230376523,3.76,1,3.76
"54ad30a4fdf99b6f3e1e2b6b","RMTE25","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE26","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"hostile",3.621,1,15,"Neutral_clip",5,4,-0.567667075678982,3.621,1,3.621
"54ad30a4fdf99b6f3e1e2b6b","RMTE27","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE28","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE29","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE3","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE30","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE31","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE32","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"serious",3.329,1,7,"Sex_clip",7,7,-0.607275815451054,3.329,1,3.329
"54ad30a4fdf99b6f3e1e2b6b","RMTE33","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"guilty",2.889,0,10,"Sex_clip",10,7,-0.666960217847327,2.889,0,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE34","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE35","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE36","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"suspicious",4.512,1,5,"Sex_clip",5,7,-0.446806160826529,4.512,1,4.512
"54ad30a4fdf99b6f3e1e2b6b","RMTE4","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"insisting",2.735,1,17,"Neutral_clip",7,4,-0.687849758686023,2.735,1,2.735
"54ad30a4fdf99b6f3e1e2b6b","RMTE5","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"worried",4.321,1,1,"Sex_clip",1,7,-0.472714617321275,4.321,1,4.321
"54ad30a4fdf99b6f3e1e2b6b","RMTE6","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54ad30a4fdf99b6f3e1e2b6b","RMTE7","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"uneasy",3.068,1,14,"Neutral_clip",4,4,-0.642679517781571,3.068,1,3.068
"54ad30a4fdf99b6f3e1e2b6b","RMTE8","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"despondent",6.835,1,11,"Neutral_clip",1,4,-0.131699645448023,6.835,1,6.835
"54ad30a4fdf99b6f3e1e2b6b","RMTE9","males","","Sex_clip","100",469,"Yes","20",6,7,8,3,2,4,5,4,3,"","yes",25,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|sex_arosal_2nd|sadness_2nd|bored_2nd|happy_2nd",7.81666666666667,-0.649822507350708,NA,"Sex_clip_1st",0.736842105263158,"BedroomOral","MadMen","Sex_clip_1st",7,4,8,5,3,4,2,3,3,0.574186720222489,1.76115105256458,-0.408242898498048,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5507738ffdf99b352b9fe4b3","RMTE1","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"playful",4.749,1,14,"Sex_clip",4,7,-0.414657971353991,4.749,1,4.749
"5507738ffdf99b352b9fe4b3","RMTE10","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"insisting",8.241,0,12,"Sex_clip",2,7,0.0590191494818863,8.241,0,NA
"5507738ffdf99b352b9fe4b3","RMTE11","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"flirtatious",5.835,0,11,"Sex_clip",1,7,-0.267346014530462,5.835,0,NA
"5507738ffdf99b352b9fe4b3","RMTE12","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"indifferent",11.141,0,2,"Neutral_clip",2,3,0.45239361982096,11.141,0,NA
"5507738ffdf99b352b9fe4b3","RMTE13","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"anticipating",11.45,1,1,"Neutral_clip",1,3,0.494308347867433,11.45,1,11.45
"5507738ffdf99b352b9fe4b3","RMTE14","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"accusing",10.242,1,5,"Neutral_clip",5,3,0.330447534015847,10.242,1,10.242
"5507738ffdf99b352b9fe4b3","RMTE15","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5507738ffdf99b352b9fe4b3","RMTE16","males","","Neutral_clip","100",844,"Yes","20",6,3,7,1,1,7,7,3,2,"","yes",28,"Male","Heterosexual or straight","","No","","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|sex_arosal_2nd|happy_2nd|sadness_2nd|bored_2nd",14.0666666666667,0.573554329757986,NA,"Neutral_clip_1st",0.736842105263158,"FloorSex","ModernFamily","Neutral_clip_1st",7,3,7,7,3,1,2,1,4,0.574186720222489,0.97221913308995,0.0205745757863738,"thoughtful",4.364,1,16,"Sex_clip",6,7,-0.46688182345073,4.364,1,4.364
